	identifier	file	clip	clip_soft	scale	sum_stat	strand_pair	description
31	CNhs10628-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10628/summary/coverage-.w5	384	64	1.0	sum_sqrt	30	CAGE:prostate, adult, pool1
32	CNhs10629+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10629/summary/coverage+.w5	384	64	1.0	sum_sqrt	33	CAGE:skeletal muscle, adult, pool1
33	CNhs10629-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10629/summary/coverage-.w5	384	64	1.0	sum_sqrt	32	CAGE:skeletal muscle, adult, pool1
34	CNhs10630+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10630/summary/coverage+.w5	384	64	1.0	sum_sqrt	35	CAGE:small intestine, adult, pool1
35	CNhs10630-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10630/summary/coverage-.w5	384	64	1.0	sum_sqrt	34	CAGE:small intestine, adult, pool1
36	CNhs10631+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10631/summary/coverage+.w5	384	64	1.0	sum_sqrt	37	CAGE:spleen, adult, pool1
37	CNhs10631-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10631/summary/coverage-.w5	384	64	1.0	sum_sqrt	36	CAGE:spleen, adult, pool1
38	CNhs10632+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10632/summary/coverage+.w5	384	64	1.0	sum_sqrt	39	CAGE:testis, adult, pool1
39	CNhs10632-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10632/summary/coverage-.w5	384	64	1.0	sum_sqrt	38	CAGE:testis, adult, pool1
40	CNhs10633+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10633/summary/coverage+.w5	384	64	1.0	sum_sqrt	41	CAGE:thymus, adult, pool1
41	CNhs10633-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10633/summary/coverage-.w5	384	64	1.0	sum_sqrt	40	CAGE:thymus, adult, pool1
42	CNhs10634+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10634/summary/coverage+.w5	384	64	1.0	sum_sqrt	43	CAGE:thyroid, adult, pool1
43	CNhs10634-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10634/summary/coverage-.w5	384	64	1.0	sum_sqrt	42	CAGE:thyroid, adult, pool1
44	CNhs10635+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10635/summary/coverage+.w5	384	64	1.0	sum_sqrt	45	CAGE:trachea, adult, pool1
45	CNhs10635-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10635/summary/coverage-.w5	384	64	1.0	sum_sqrt	44	CAGE:trachea, adult, pool1
46	CNhs10636+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10636/summary/coverage+.w5	384	64	1.0	sum_sqrt	47	CAGE:retina, adult, pool1
47	CNhs10636-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10636/summary/coverage-.w5	384	64	1.0	sum_sqrt	46	CAGE:retina, adult, pool1
48	CNhs10637+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10637/summary/coverage+.w5	384	64	1.0	sum_sqrt	49	CAGE:temporal lobe, adult, pool1
49	CNhs10637-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10637/summary/coverage-.w5	384	64	1.0	sum_sqrt	48	CAGE:temporal lobe, adult, pool1
50	CNhs10638+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10638/summary/coverage+.w5	384	64	1.0	sum_sqrt	51	CAGE:postcentral gyrus, adult, pool1
51	CNhs10638-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10638/summary/coverage-.w5	384	64	1.0	sum_sqrt	50	CAGE:postcentral gyrus, adult, pool1
52	CNhs10640+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10640/summary/coverage+.w5	384	64	1.0	sum_sqrt	53	CAGE:pons, adult, pool1
53	CNhs10640-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10640/summary/coverage-.w5	384	64	1.0	sum_sqrt	52	CAGE:pons, adult, pool1
54	CNhs10641+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10641/summary/coverage+.w5	384	64	1.0	sum_sqrt	55	CAGE:parietal lobe, adult, pool1
55	CNhs10641-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10641/summary/coverage-.w5	384	64	1.0	sum_sqrt	54	CAGE:parietal lobe, adult, pool1
56	CNhs10642+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10642/summary/coverage+.w5	384	64	1.0	sum_sqrt	57	CAGE:paracentral gyrus, adult, pool1
57	CNhs10642-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10642/summary/coverage-.w5	384	64	1.0	sum_sqrt	56	CAGE:paracentral gyrus, adult, pool1
58	CNhs10643+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10643/summary/coverage+.w5	384	64	1.0	sum_sqrt	59	CAGE:occipital pole, adult, pool1
59	CNhs10643-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10643/summary/coverage-.w5	384	64	1.0	sum_sqrt	58	CAGE:occipital pole, adult, pool1
60	CNhs10644+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10644/summary/coverage+.w5	384	64	1.0	sum_sqrt	61	CAGE:nucleus accumbens, adult, pool1
61	CNhs10644-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10644/summary/coverage-.w5	384	64	1.0	sum_sqrt	60	CAGE:nucleus accumbens, adult, pool1
62	CNhs10645+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10645/summary/coverage+.w5	384	64	1.0	sum_sqrt	63	CAGE:medulla oblongata, adult, pool1
63	CNhs10645-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10645/summary/coverage-.w5	384	64	1.0	sum_sqrt	62	CAGE:medulla oblongata, adult, pool1
64	CNhs10646+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10646/summary/coverage+.w5	384	64	1.0	sum_sqrt	65	CAGE:insula, adult, pool1
65	CNhs10646-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10646/summary/coverage-.w5	384	64	1.0	sum_sqrt	64	CAGE:insula, adult, pool1
66	CNhs10647+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10647/summary/coverage+.w5	384	64	1.0	sum_sqrt	67	CAGE:frontal lobe, adult, pool1
67	CNhs10647-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10647/summary/coverage-.w5	384	64	1.0	sum_sqrt	66	CAGE:frontal lobe, adult, pool1
68	CNhs10648+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10648/summary/coverage+.w5	384	64	1.0	sum_sqrt	69	CAGE:dura mater, adult,
69	CNhs10648-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10648/summary/coverage-.w5	384	64	1.0	sum_sqrt	68	CAGE:dura mater, adult,
70	CNhs10649+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10649/summary/coverage+.w5	384	64	1.0	sum_sqrt	71	CAGE:corpus callosum, adult, pool1
71	CNhs10649-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10649/summary/coverage-.w5	384	64	1.0	sum_sqrt	70	CAGE:corpus callosum, adult, pool1
72	CNhs10650+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10650/summary/coverage+.w5	384	64	1.0	sum_sqrt	73	CAGE:thymus, fetal, pool1
73	CNhs10650-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10650/summary/coverage-.w5	384	64	1.0	sum_sqrt	72	CAGE:thymus, fetal, pool1
74	CNhs10651+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10651/summary/coverage+.w5	384	64	1.0	sum_sqrt	75	CAGE:spleen, fetal, pool1
75	CNhs10651-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10651/summary/coverage-.w5	384	64	1.0	sum_sqrt	74	CAGE:spleen, fetal, pool1
76	CNhs10652+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10652/summary/coverage+.w5	384	64	1.0	sum_sqrt	77	CAGE:kidney, fetal, pool1
77	CNhs10652-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10652/summary/coverage-.w5	384	64	1.0	sum_sqrt	76	CAGE:kidney, fetal, pool1
78	CNhs10653+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10653/summary/coverage+.w5	384	64	1.0	sum_sqrt	79	CAGE:heart, fetal, pool1
79	CNhs10653-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10653/summary/coverage-.w5	384	64	1.0	sum_sqrt	78	CAGE:heart, fetal, pool1
80	CNhs10654+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10654/summary/coverage+.w5	384	64	1.0	sum_sqrt	81	CAGE:tonsil, adult, pool1
81	CNhs10654-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10654/summary/coverage-.w5	384	64	1.0	sum_sqrt	80	CAGE:tonsil, adult, pool1
82	CNhs10722+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10722/summary/coverage+.w5	384	64	1.0	sum_sqrt	83	CAGE:acute myeloid leukemia (FAB M5) cell line:THP-1 (fresh)
83	CNhs10722-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10722/summary/coverage-.w5	384	64	1.0	sum_sqrt	82	CAGE:acute myeloid leukemia (FAB M5) cell line:THP-1 (fresh)
84	CNhs10723+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10723/summary/coverage+.w5	384	64	1.0	sum_sqrt	85	CAGE:acute myeloid leukemia (FAB M5) cell line:THP-1 (revived)
85	CNhs10723-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10723/summary/coverage-.w5	384	64	1.0	sum_sqrt	84	CAGE:acute myeloid leukemia (FAB M5) cell line:THP-1 (revived)
86	CNhs10724+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10724/summary/coverage+.w5	384	64	1.0	sum_sqrt	87	CAGE:acute myeloid leukemia (FAB M5) cell line:THP-1 (thawed)
87	CNhs10724-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10724/summary/coverage-.w5	384	64	1.0	sum_sqrt	86	CAGE:acute myeloid leukemia (FAB M5) cell line:THP-1 (thawed)
88	CNhs10726+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10726/summary/coverage+.w5	384	64	1.0	sum_sqrt	89	CAGE:lung adenocarcinoma cell line:PC-14
89	CNhs10726-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10726/summary/coverage-.w5	384	64	1.0	sum_sqrt	88	CAGE:lung adenocarcinoma cell line:PC-14
90	CNhs10727+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10727/summary/coverage+.w5	384	64	1.0	sum_sqrt	91	CAGE:chronic myelogenous leukemia cell line:KU812
91	CNhs10727-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10727/summary/coverage-.w5	384	64	1.0	sum_sqrt	90	CAGE:chronic myelogenous leukemia cell line:KU812
92	CNhs10728+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10728/summary/coverage+.w5	384	64	1.0	sum_sqrt	93	CAGE:extraskeletal myxoid chondrosarcoma cell line:H-EMC-SS
93	CNhs10728-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10728/summary/coverage-.w5	384	64	1.0	sum_sqrt	92	CAGE:extraskeletal myxoid chondrosarcoma cell line:H-EMC-SS
94	CNhs10729+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10729/summary/coverage+.w5	384	64	1.0	sum_sqrt	95	CAGE:renal cell carcinoma cell line:OS-RC-2
95	CNhs10729-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10729/summary/coverage-.w5	384	64	1.0	sum_sqrt	94	CAGE:renal cell carcinoma cell line:OS-RC-2
96	CNhs10730+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10730/summary/coverage+.w5	384	64	1.0	sum_sqrt	97	CAGE:malignant trichilemmal cyst cell line:DJM-1
97	CNhs10730-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10730/summary/coverage-.w5	384	64	1.0	sum_sqrt	96	CAGE:malignant trichilemmal cyst cell line:DJM-1
98	CNhs10731+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10731/summary/coverage+.w5	384	64	1.0	sum_sqrt	99	CAGE:glioma cell line:GI-1
99	CNhs10731-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10731/summary/coverage-.w5	384	64	1.0	sum_sqrt	98	CAGE:glioma cell line:GI-1
100	CNhs10732+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10732/summary/coverage+.w5	384	64	1.0	sum_sqrt	101	CAGE:maxillary sinus tumor cell line:HSQ-89
101	CNhs10732-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10732/summary/coverage-.w5	384	64	1.0	sum_sqrt	100	CAGE:maxillary sinus tumor cell line:HSQ-89
102	CNhs10733+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10733/summary/coverage+.w5	384	64	1.0	sum_sqrt	103	CAGE:gall bladder carcinoma cell line:TGBC2TKB
103	CNhs10733-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10733/summary/coverage-.w5	384	64	1.0	sum_sqrt	102	CAGE:gall bladder carcinoma cell line:TGBC2TKB
104	CNhs10734+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10734/summary/coverage+.w5	384	64	1.0	sum_sqrt	105	CAGE:papillotubular adenocarcinoma cell line:TGBC18TKB
105	CNhs10734-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10734/summary/coverage-.w5	384	64	1.0	sum_sqrt	104	CAGE:papillotubular adenocarcinoma cell line:TGBC18TKB
106	CNhs10735+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10735/summary/coverage+.w5	384	64	1.0	sum_sqrt	107	CAGE:transitional-cell carcinoma cell line:5637
107	CNhs10735-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10735/summary/coverage-.w5	384	64	1.0	sum_sqrt	106	CAGE:transitional-cell carcinoma cell line:5637
108	CNhs10736+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10736/summary/coverage+.w5	384	64	1.0	sum_sqrt	109	CAGE:breast carcinoma cell line:MDA-MB-453
109	CNhs10736-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10736/summary/coverage-.w5	384	64	1.0	sum_sqrt	108	CAGE:breast carcinoma cell line:MDA-MB-453
110	CNhs10737+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10737/summary/coverage+.w5	384	64	1.0	sum_sqrt	111	CAGE:colon carcinoma cell line:COLO-320
111	CNhs10737-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10737/summary/coverage-.w5	384	64	1.0	sum_sqrt	110	CAGE:colon carcinoma cell line:COLO-320
112	CNhs10738+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10738/summary/coverage+.w5	384	64	1.0	sum_sqrt	113	CAGE:adult T-cell leukemia cell line:ATN-1
113	CNhs10738-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10738/summary/coverage-.w5	384	64	1.0	sum_sqrt	112	CAGE:adult T-cell leukemia cell line:ATN-1
114	CNhs10739+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10739/summary/coverage+.w5	384	64	1.0	sum_sqrt	115	CAGE:Burkitt's lymphoma cell line:DAUDI
115	CNhs10739-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10739/summary/coverage-.w5	384	64	1.0	sum_sqrt	114	CAGE:Burkitt's lymphoma cell line:DAUDI
116	CNhs10740+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10740/summary/coverage+.w5	384	64	1.0	sum_sqrt	117	CAGE:choriocarcinoma cell line:BeWo
117	CNhs10740-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10740/summary/coverage-.w5	384	64	1.0	sum_sqrt	116	CAGE:choriocarcinoma cell line:BeWo
118	CNhs10741+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10741/summary/coverage+.w5	384	64	1.0	sum_sqrt	119	CAGE:splenic lymphoma with villous lymphocytes cell line:SLVL
119	CNhs10741-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10741/summary/coverage-.w5	384	64	1.0	sum_sqrt	118	CAGE:splenic lymphoma with villous lymphocytes cell line:SLVL
120	CNhs10742+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10742/summary/coverage+.w5	384	64	1.0	sum_sqrt	121	CAGE:astrocytoma cell line:TM-31
121	CNhs10742-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10742/summary/coverage-.w5	384	64	1.0	sum_sqrt	120	CAGE:astrocytoma cell line:TM-31
122	CNhs10743+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10743/summary/coverage+.w5	384	64	1.0	sum_sqrt	123	CAGE:epidermoid carcinoma cell line:A431
123	CNhs10743-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10743/summary/coverage-.w5	384	64	1.0	sum_sqrt	122	CAGE:epidermoid carcinoma cell line:A431
124	CNhs10744+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10744/summary/coverage+.w5	384	64	1.0	sum_sqrt	125	CAGE:b cell line:RPMI1788
125	CNhs10744-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10744/summary/coverage-.w5	384	64	1.0	sum_sqrt	124	CAGE:b cell line:RPMI1788
126	CNhs10745+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10745/summary/coverage+.w5	384	64	1.0	sum_sqrt	127	CAGE:anaplastic carcinoma cell line:8305C
127	CNhs10745-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10745/summary/coverage-.w5	384	64	1.0	sum_sqrt	126	CAGE:anaplastic carcinoma cell line:8305C
128	CNhs10746+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10746/summary/coverage+.w5	384	64	1.0	sum_sqrt	129	CAGE:acute lymphoblastic leukemia (T-ALL) cell line:HPB-ALL
129	CNhs10746-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10746/summary/coverage-.w5	384	64	1.0	sum_sqrt	128	CAGE:acute lymphoblastic leukemia (T-ALL) cell line:HPB-ALL
130	CNhs10747+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10747/summary/coverage+.w5	384	64	1.0	sum_sqrt	131	CAGE:non T non B acute lymphoblastic leukemia (ALL) cell line:P30/OHK
131	CNhs10747-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10747/summary/coverage-.w5	384	64	1.0	sum_sqrt	130	CAGE:non T non B acute lymphoblastic leukemia (ALL) cell line:P30/OHK
132	CNhs10748+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10748/summary/coverage+.w5	384	64	1.0	sum_sqrt	133	CAGE:epidermoid carcinoma cell line:Ca Ski
133	CNhs10748-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10748/summary/coverage-.w5	384	64	1.0	sum_sqrt	132	CAGE:epidermoid carcinoma cell line:Ca Ski
134	CNhs10750+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10750/summary/coverage+.w5	384	64	1.0	sum_sqrt	135	CAGE:bile duct carcinoma cell line:HuCCT1
135	CNhs10750-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10750/summary/coverage-.w5	384	64	1.0	sum_sqrt	134	CAGE:bile duct carcinoma cell line:HuCCT1
136	CNhs10751+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10751/summary/coverage+.w5	384	64	1.0	sum_sqrt	137	CAGE:giant cell carcinoma cell line:Lu99B
137	CNhs10751-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10751/summary/coverage-.w5	384	64	1.0	sum_sqrt	136	CAGE:giant cell carcinoma cell line:Lu99B
138	CNhs10752+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10752/summary/coverage+.w5	384	64	1.0	sum_sqrt	139	CAGE:oral squamous cell carcinoma cell line:Ca9-22
139	CNhs10752-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10752/summary/coverage-.w5	384	64	1.0	sum_sqrt	138	CAGE:oral squamous cell carcinoma cell line:Ca9-22
140	CNhs10753+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10753/summary/coverage+.w5	384	64	1.0	sum_sqrt	141	CAGE:signet ring carcinoma cell line:Kato III
141	CNhs10753-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10753/summary/coverage-.w5	384	64	1.0	sum_sqrt	140	CAGE:signet ring carcinoma cell line:Kato III
142	CNhs12495+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10837/summary/coverage+.w5	384	64	1.0	sum_sqrt	143	CAGE:Endothelial Cells - Aortic,
143	CNhs12495-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10837/summary/coverage-.w5	384	64	1.0	sum_sqrt	142	CAGE:Endothelial Cells - Aortic,
144	CNhs11309+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10838/summary/coverage+.w5	384	64	1.0	sum_sqrt	145	CAGE:Smooth Muscle Cells - Aortic,
145	CNhs11309-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10838/summary/coverage-.w5	384	64	1.0	sum_sqrt	144	CAGE:Smooth Muscle Cells - Aortic,
146	CNhs10839+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10839/summary/coverage+.w5	384	64	1.0	sum_sqrt	147	CAGE:Smooth Muscle Cells - Umbilical artery,
147	CNhs10839-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10839/summary/coverage-.w5	384	64	1.0	sum_sqrt	146	CAGE:Smooth Muscle Cells - Umbilical artery,
148	CNhs10842+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10842/summary/coverage+.w5	384	64	1.0	sum_sqrt	149	CAGE:Retinal Pigment Epithelial Cells,
149	CNhs10842-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10842/summary/coverage-.w5	384	64	1.0	sum_sqrt	148	CAGE:Retinal Pigment Epithelial Cells,
150	CNhs10843+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10843/summary/coverage+.w5	384	64	1.0	sum_sqrt	151	CAGE:Urothelial cells,
151	CNhs10843-	/home/drk/tillage/datasets/human/cage/fantom/CNhs10843/summary/coverage-.w5	384	64	1.0	sum_sqrt	150	CAGE:Urothelial cells,
152	CNhs10844+	/home/drk/tillage/datasets/human/cage/fantom/CNhs10844/summary/coverage+.w5	384	64	1.0	sum_sqrt	153	CAGE:Mesenchymal stem cells - adipose,
