	identifier	file	clip	clip_soft	scale	sum_stat	strand_pair	description
21	CNhs10474-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10474/summary/coverage-.w5	384	64	1.0	sum_sqrt	20	CAGE:lung, adult
22	CNhs10475+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10475/summary/coverage+.w5	384	64	1.0	sum_sqrt	23	CAGE:accessory axillary lymph node, adult
23	CNhs10475-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10475/summary/coverage-.w5	384	64	1.0	sum_sqrt	22	CAGE:accessory axillary lymph node, adult
24	CNhs10476+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10476/summary/coverage+.w5	384	64	1.0	sum_sqrt	25	CAGE:mammary gland, adult pregnant day19
25	CNhs10476-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10476/summary/coverage-.w5	384	64	1.0	sum_sqrt	24	CAGE:mammary gland, adult pregnant day19
26	CNhs10477+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10477/summary/coverage+.w5	384	64	1.0	sum_sqrt	27	CAGE:medulla oblongata, adult
27	CNhs10477-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10477/summary/coverage-.w5	384	64	1.0	sum_sqrt	26	CAGE:medulla oblongata, adult
28	CNhs10478+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10478/summary/coverage+.w5	384	64	1.0	sum_sqrt	29	CAGE:hippocampus, adult
29	CNhs10478-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10478/summary/coverage-.w5	384	64	1.0	sum_sqrt	28	CAGE:hippocampus, adult
30	CNhs10480+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10480/summary/coverage+.w5	384	64	1.0	sum_sqrt	31	CAGE:mammary gland, adult lactating day02
31	CNhs10480-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10480/summary/coverage-.w5	384	64	1.0	sum_sqrt	30	CAGE:mammary gland, adult lactating day02
32	CNhs10481+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10481/summary/coverage+.w5	384	64	1.0	sum_sqrt	33	CAGE:urinary bladder, adult
33	CNhs10481-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10481/summary/coverage-.w5	384	64	1.0	sum_sqrt	32	CAGE:urinary bladder, adult
34	CNhs10482+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10482/summary/coverage+.w5	384	64	1.0	sum_sqrt	35	CAGE:diencephalon, adult
35	CNhs10482-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10482/summary/coverage-.w5	384	64	1.0	sum_sqrt	34	CAGE:diencephalon, adult
36	CNhs10483+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10483/summary/coverage+.w5	384	64	1.0	sum_sqrt	37	CAGE:bone (os femoris), adult
37	CNhs10483-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10483/summary/coverage-.w5	384	64	1.0	sum_sqrt	36	CAGE:bone (os femoris), adult
38	CNhs10484+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10484/summary/coverage+.w5	384	64	1.0	sum_sqrt	39	CAGE:eyeball, adult
39	CNhs10484-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10484/summary/coverage-.w5	384	64	1.0	sum_sqrt	38	CAGE:eyeball, adult
40	CNhs10486+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10486/summary/coverage+.w5	384	64	1.0	sum_sqrt	41	CAGE:pancreas, adult
41	CNhs10486-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10486/summary/coverage-.w5	384	64	1.0	sum_sqrt	40	CAGE:pancreas, adult
42	CNhs10487+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10487/summary/coverage+.w5	384	64	1.0	sum_sqrt	43	CAGE:corpus striatum, adult
43	CNhs10487-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10487/summary/coverage-.w5	384	64	1.0	sum_sqrt	42	CAGE:corpus striatum, adult
44	CNhs10488+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10488/summary/coverage+.w5	384	64	1.0	sum_sqrt	45	CAGE:amnion, adult pregnant day17.5
45	CNhs10488-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10488/summary/coverage-.w5	384	64	1.0	sum_sqrt	44	CAGE:amnion, adult pregnant day17.5
46	CNhs10489+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10489/summary/coverage+.w5	384	64	1.0	sum_sqrt	47	CAGE:olfactory brain, adult
47	CNhs10489-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10489/summary/coverage-.w5	384	64	1.0	sum_sqrt	46	CAGE:olfactory brain, adult
48	CNhs10490+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10490/summary/coverage+.w5	384	64	1.0	sum_sqrt	49	CAGE:epididymis, adult
49	CNhs10490-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10490/summary/coverage-.w5	384	64	1.0	sum_sqrt	48	CAGE:epididymis, adult
50	CNhs10491+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10491/summary/coverage+.w5	384	64	1.0	sum_sqrt	51	CAGE:vesicular gland, adult
51	CNhs10491-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10491/summary/coverage-.w5	384	64	1.0	sum_sqrt	50	CAGE:vesicular gland, adult
52	CNhs10492+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10492/summary/coverage+.w5	384	64	1.0	sum_sqrt	53	CAGE:skin, adult
53	CNhs10492-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10492/summary/coverage-.w5	384	64	1.0	sum_sqrt	52	CAGE:skin, adult
54	CNhs10493+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10493/summary/coverage+.w5	384	64	1.0	sum_sqrt	55	CAGE:pituitary gland, adult
55	CNhs10493-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10493/summary/coverage-.w5	384	64	1.0	sum_sqrt	54	CAGE:pituitary gland, adult
56	CNhs10494+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10494/summary/coverage+.w5	384	64	1.0	sum_sqrt	57	CAGE:cerebellum, adult
57	CNhs10494-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10494/summary/coverage-.w5	384	64	1.0	sum_sqrt	56	CAGE:cerebellum, adult
58	CNhs10496+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10496/summary/coverage+.w5	384	64	1.0	sum_sqrt	59	CAGE:intestine, adult
59	CNhs10496-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10496/summary/coverage-.w5	384	64	1.0	sum_sqrt	58	CAGE:intestine, adult
60	CNhs10497+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10497/summary/coverage+.w5	384	64	1.0	sum_sqrt	61	CAGE:uterus, adult pregnant day19
61	CNhs10497-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10497/summary/coverage-.w5	384	64	1.0	sum_sqrt	60	CAGE:uterus, adult pregnant day19
62	CNhs10498+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10498/summary/coverage+.w5	384	64	1.0	sum_sqrt	63	CAGE:aorta, adult
63	CNhs10498-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10498/summary/coverage-.w5	384	64	1.0	sum_sqrt	62	CAGE:aorta, adult
64	CNhs10499+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10499/summary/coverage+.w5	384	64	1.0	sum_sqrt	65	CAGE:tongue, adult
65	CNhs10499-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10499/summary/coverage-.w5	384	64	1.0	sum_sqrt	64	CAGE:tongue, adult
66	CNhs10500+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10500/summary/coverage+.w5	384	64	1.0	sum_sqrt	67	CAGE:oviduct, adult pregnant day01
67	CNhs10500-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10500/summary/coverage-.w5	384	64	1.0	sum_sqrt	66	CAGE:oviduct, adult pregnant day01
68	CNhs10501+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10501/summary/coverage+.w5	384	64	1.0	sum_sqrt	69	CAGE:corpora quadrigemina, adult
69	CNhs10501-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10501/summary/coverage-.w5	384	64	1.0	sum_sqrt	68	CAGE:corpora quadrigemina, adult
70	CNhs10502+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10502/summary/coverage+.w5	384	64	1.0	sum_sqrt	71	CAGE:vagina, adult
71	CNhs10502-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10502/summary/coverage-.w5	384	64	1.0	sum_sqrt	70	CAGE:vagina, adult
72	CNhs10503+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10503/summary/coverage+.w5	384	64	1.0	sum_sqrt	73	CAGE:stomach, adult
73	CNhs10503-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10503/summary/coverage-.w5	384	64	1.0	sum_sqrt	72	CAGE:stomach, adult
74	CNhs10504+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10504/summary/coverage+.w5	384	64	1.0	sum_sqrt	75	CAGE:testis, adult
75	CNhs10504-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10504/summary/coverage-.w5	384	64	1.0	sum_sqrt	74	CAGE:testis, adult
76	CNhs10505+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10505/summary/coverage+.w5	384	64	1.0	sum_sqrt	77	CAGE:spinal cord, adult
77	CNhs10505-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10505/summary/coverage-.w5	384	64	1.0	sum_sqrt	76	CAGE:spinal cord, adult
78	CNhs10506+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10506/summary/coverage+.w5	384	64	1.0	sum_sqrt	79	CAGE:intestinal mucosa, adult
79	CNhs10506-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10506/summary/coverage-.w5	384	64	1.0	sum_sqrt	78	CAGE:intestinal mucosa, adult
80	CNhs10507+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10507/summary/coverage+.w5	384	64	1.0	sum_sqrt	81	CAGE:ovary, adult
81	CNhs10507-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10507/summary/coverage-.w5	384	64	1.0	sum_sqrt	80	CAGE:ovary, adult
82	CNhs10508+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10508/summary/coverage+.w5	384	64	1.0	sum_sqrt	83	CAGE:adrenal gland, adult
83	CNhs10508-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10508/summary/coverage-.w5	384	64	1.0	sum_sqrt	82	CAGE:adrenal gland, adult
84	CNhs10509+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10509/summary/coverage+.w5	384	64	1.0	sum_sqrt	85	CAGE:uterus, adult
85	CNhs10509-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10509/summary/coverage-.w5	384	64	1.0	sum_sqrt	84	CAGE:uterus, adult
86	CNhs10510+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10510/summary/coverage+.w5	384	64	1.0	sum_sqrt	87	CAGE:liver, embryo E17
87	CNhs10510-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10510/summary/coverage-.w5	384	64	1.0	sum_sqrt	86	CAGE:liver, embryo E17
88	CNhs10512+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10512/summary/coverage+.w5	384	64	1.0	sum_sqrt	89	CAGE:whole body, embryo E13
89	CNhs10512-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10512/summary/coverage-.w5	384	64	1.0	sum_sqrt	88	CAGE:whole body, embryo E13
90	CNhs10513+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10513/summary/coverage+.w5	384	64	1.0	sum_sqrt	91	CAGE:whole body, embryo E17.5
91	CNhs10513-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10513/summary/coverage-.w5	384	64	1.0	sum_sqrt	90	CAGE:whole body, embryo E17.5
92	CNhs10514+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10514/summary/coverage+.w5	384	64	1.0	sum_sqrt	93	CAGE:whole body, embryo E16
93	CNhs10514-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10514/summary/coverage-.w5	384	64	1.0	sum_sqrt	92	CAGE:whole body, embryo E16
94	CNhs10515+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10515/summary/coverage+.w5	384	64	1.0	sum_sqrt	95	CAGE:whole body, neonate N06
95	CNhs10515-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10515/summary/coverage-.w5	384	64	1.0	sum_sqrt	94	CAGE:whole body, neonate N06
96	CNhs10516+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10516/summary/coverage+.w5	384	64	1.0	sum_sqrt	97	CAGE:whole body, embryo E18
97	CNhs10516-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10516/summary/coverage-.w5	384	64	1.0	sum_sqrt	96	CAGE:whole body, embryo E18
98	CNhs10517+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10517/summary/coverage+.w5	384	64	1.0	sum_sqrt	99	CAGE:whole body, embryo E17
99	CNhs10517-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10517/summary/coverage-.w5	384	64	1.0	sum_sqrt	98	CAGE:whole body, embryo E17
100	CNhs10518+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10518/summary/coverage+.w5	384	64	1.0	sum_sqrt	101	CAGE:whole body, neonate N10
101	CNhs10518-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10518/summary/coverage-.w5	384	64	1.0	sum_sqrt	100	CAGE:whole body, neonate N10
102	CNhs10519+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10519/summary/coverage+.w5	384	64	1.0	sum_sqrt	103	CAGE:whole body, embryo E14
103	CNhs10519-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10519/summary/coverage-.w5	384	64	1.0	sum_sqrt	102	CAGE:whole body, embryo E14
104	CNhs10520+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10520/summary/coverage+.w5	384	64	1.0	sum_sqrt	105	CAGE:liver, embryo E15
105	CNhs10520-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10520/summary/coverage-.w5	384	64	1.0	sum_sqrt	104	CAGE:liver, embryo E15
106	CNhs10521+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10521/summary/coverage+.w5	384	64	1.0	sum_sqrt	107	CAGE:eyeball, embryo E14
107	CNhs10521-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10521/summary/coverage-.w5	384	64	1.0	sum_sqrt	106	CAGE:eyeball, embryo E14
108	CNhs10522+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10522/summary/coverage+.w5	384	64	1.0	sum_sqrt	109	CAGE:lung, embryo E12
109	CNhs10522-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10522/summary/coverage-.w5	384	64	1.0	sum_sqrt	108	CAGE:lung, embryo E12
110	CNhs10523+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10523/summary/coverage+.w5	384	64	1.0	sum_sqrt	111	CAGE:liver, embryo E16
111	CNhs10523-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10523/summary/coverage-.w5	384	64	1.0	sum_sqrt	110	CAGE:liver, embryo E16
112	CNhs10524+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10524/summary/coverage+.w5	384	64	1.0	sum_sqrt	113	CAGE:liver, embryo E13
113	CNhs10524-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10524/summary/coverage-.w5	384	64	1.0	sum_sqrt	112	CAGE:liver, embryo E13
114	CNhs10525+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10525/summary/coverage+.w5	384	64	1.0	sum_sqrt	115	CAGE:whole body, neonate N00
115	CNhs10525-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10525/summary/coverage-.w5	384	64	1.0	sum_sqrt	114	CAGE:whole body, neonate N00
116	CNhs10526+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10526/summary/coverage+.w5	384	64	1.0	sum_sqrt	117	CAGE:intestine, embryo E18
117	CNhs10526-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10526/summary/coverage-.w5	384	64	1.0	sum_sqrt	116	CAGE:intestine, embryo E18
118	CNhs10576+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10576/summary/coverage+.w5	384	64	1.0	sum_sqrt	119	CAGE:whole body, neonate N01
119	CNhs10576-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10576/summary/coverage-.w5	384	64	1.0	sum_sqrt	118	CAGE:whole body, neonate N01
120	CNhs10577+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10577/summary/coverage+.w5	384	64	1.0	sum_sqrt	121	CAGE:forelimb, embryo E14
121	CNhs10577-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10577/summary/coverage-.w5	384	64	1.0	sum_sqrt	120	CAGE:forelimb, embryo E14
122	CNhs10578+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10578/summary/coverage+.w5	384	64	1.0	sum_sqrt	123	CAGE:whole body, embryo E14.5
123	CNhs10578-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10578/summary/coverage-.w5	384	64	1.0	sum_sqrt	122	CAGE:whole body, embryo E14.5
124	CNhs10579+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10579/summary/coverage+.w5	384	64	1.0	sum_sqrt	125	CAGE:liver, embryo E18
125	CNhs10579-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10579/summary/coverage-.w5	384	64	1.0	sum_sqrt	124	CAGE:liver, embryo E18
126	CNhs10580+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10580/summary/coverage+.w5	384	64	1.0	sum_sqrt	127	CAGE:pancreas, embryo E18
127	CNhs10580-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10580/summary/coverage-.w5	384	64	1.0	sum_sqrt	126	CAGE:pancreas, embryo E18
128	CNhs10581+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10581/summary/coverage+.w5	384	64	1.0	sum_sqrt	129	CAGE:thymus, embryo E17
129	CNhs10581-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10581/summary/coverage-.w5	384	64	1.0	sum_sqrt	128	CAGE:thymus, embryo E17
130	CNhs10582+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10582/summary/coverage+.w5	384	64	1.0	sum_sqrt	131	CAGE:intestine, embryo E17
131	CNhs10582-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10582/summary/coverage-.w5	384	64	1.0	sum_sqrt	130	CAGE:intestine, embryo E17
132	CNhs10583+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10583/summary/coverage+.w5	384	64	1.0	sum_sqrt	133	CAGE:lung, embryo E18
133	CNhs10583-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10583/summary/coverage-.w5	384	64	1.0	sum_sqrt	132	CAGE:lung, embryo E18
134	CNhs10584+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10584/summary/coverage+.w5	384	64	1.0	sum_sqrt	135	CAGE:kidney, embryo E16
135	CNhs10584-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10584/summary/coverage-.w5	384	64	1.0	sum_sqrt	134	CAGE:kidney, embryo E16
136	CNhs10585+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10585/summary/coverage+.w5	384	64	1.0	sum_sqrt	137	CAGE:intestine, embryo E16
137	CNhs10585-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10585/summary/coverage-.w5	384	64	1.0	sum_sqrt	136	CAGE:intestine, embryo E16
138	CNhs10586+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10586/summary/coverage+.w5	384	64	1.0	sum_sqrt	139	CAGE:heart, embryo E11
139	CNhs10586-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10586/summary/coverage-.w5	384	64	1.0	sum_sqrt	138	CAGE:heart, embryo E11
140	CNhs10587+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10587/summary/coverage+.w5	384	64	1.0	sum_sqrt	141	CAGE:whole body, embryo E12
141	CNhs10587-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10587/summary/coverage-.w5	384	64	1.0	sum_sqrt	140	CAGE:whole body, embryo E12
142	CNhs10588+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10588/summary/coverage+.w5	384	64	1.0	sum_sqrt	143	CAGE:stomach, embryo E12
143	CNhs10588-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10588/summary/coverage-.w5	384	64	1.0	sum_sqrt	142	CAGE:stomach, embryo E12
144	CNhs10589+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10589/summary/coverage+.w5	384	64	1.0	sum_sqrt	145	CAGE:forelimb, embryo E13
145	CNhs10589-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10589/summary/coverage-.w5	384	64	1.0	sum_sqrt	144	CAGE:forelimb, embryo E13
146	CNhs10592+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10592/summary/coverage+.w5	384	64	1.0	sum_sqrt	147	CAGE:pituitary gland, embryo E15
147	CNhs10592-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10592/summary/coverage-.w5	384	64	1.0	sum_sqrt	146	CAGE:pituitary gland, embryo E15
148	CNhs10593+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10593/summary/coverage+.w5	384	64	1.0	sum_sqrt	149	CAGE:eyeball, embryo E15
149	CNhs10593-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10593/summary/coverage-.w5	384	64	1.0	sum_sqrt	148	CAGE:eyeball, embryo E15
150	CNhs10594+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10594/summary/coverage+.w5	384	64	1.0	sum_sqrt	151	CAGE:liver, embryo E14
151	CNhs10594-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10594/summary/coverage-.w5	384	64	1.0	sum_sqrt	150	CAGE:liver, embryo E14
152	CNhs10595+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10595/summary/coverage+.w5	384	64	1.0	sum_sqrt	153	CAGE:thymus, embryo E18
153	CNhs10595-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10595/summary/coverage-.w5	384	64	1.0	sum_sqrt	152	CAGE:thymus, embryo E18
154	CNhs10596+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10596/summary/coverage+.w5	384	64	1.0	sum_sqrt	155	CAGE:forelimb, embryo E11
155	CNhs10596-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10596/summary/coverage-.w5	384	64	1.0	sum_sqrt	154	CAGE:forelimb, embryo E11
156	CNhs10597+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10597/summary/coverage+.w5	384	64	1.0	sum_sqrt	157	CAGE:heart, embryo E14
157	CNhs10597-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10597/summary/coverage-.w5	384	64	1.0	sum_sqrt	156	CAGE:heart, embryo E14
158	CNhs10598+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10598/summary/coverage+.w5	384	64	1.0	sum_sqrt	159	CAGE:forelimb, embryo E17
159	CNhs10598-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10598/summary/coverage-.w5	384	64	1.0	sum_sqrt	158	CAGE:forelimb, embryo E17
160	CNhs10599+	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10599/summary/coverage+.w5	384	64	1.0	sum_sqrt	161	CAGE:pancreas, embryo E17
161	CNhs10599-	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10599/summary/coverage-.w5	384	64	1.0	sum_sqrt	160	CAGE:pancreas, embryo E17
