	identifier	file	clip	clip_soft	scale	sum_stat	strand_pair	description
2213	ENCFF618FQK-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AAP/summary/coverage-.w5	384	64	0.3	sum_sqrt	2212	RNA:lung microvascular endothelial cell female adult (55 years) and male adult (63 years)
2214	ENCFF818OXF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AAQ/summary/coverage+.w5	384	64	0.3	sum_sqrt	2215	RNA:renal cortical epithelial cell female adult (69 years) and male adult (84 years)
2215	ENCFF818OXF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AAQ/summary/coverage-.w5	384	64	0.3	sum_sqrt	2214	RNA:renal cortical epithelial cell female adult (69 years) and male adult (84 years)
2216	ENCFF520NFI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AAR/summary/coverage+.w5	384	64	0.3	sum_sqrt	2217	RNA:tracheal epithelial cell male adult (21 years) and male adult (68 years)
2217	ENCFF520NFI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AAR/summary/coverage-.w5	384	64	0.3	sum_sqrt	2216	RNA:tracheal epithelial cell male adult (21 years) and male adult (68 years)
2218	ENCFF749ZJH+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AAS/summary/coverage+.w5	384	64	0.3	sum_sqrt	2219	RNA:smooth muscle cell of trachea male adult (28 years) and male adult (56 years)
2219	ENCFF749ZJH-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AAS/summary/coverage-.w5	384	64	0.3	sum_sqrt	2218	RNA:smooth muscle cell of trachea male adult (28 years) and male adult (56 years)
2220	ENCFF572FWT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AAT/summary/coverage+.w5	384	64	0.3	sum_sqrt	2221	RNA:epithelial cell of umbilical artery female newborn and male newborn
2221	ENCFF572FWT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AAT/summary/coverage-.w5	384	64	0.3	sum_sqrt	2220	RNA:epithelial cell of umbilical artery female newborn and male newborn
2222	ENCFF096HEZ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AAU/summary/coverage+.w5	384	64	0.3	sum_sqrt	2223	RNA:smooth muscle cell of the umbilical artery female newborn and male newborn
2223	ENCFF096HEZ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AAU/summary/coverage-.w5	384	64	0.3	sum_sqrt	2222	RNA:smooth muscle cell of the umbilical artery female newborn and male newborn
2224	ENCFF360EXL+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AAV/summary/coverage+.w5	384	64	0.3	sum_sqrt	2225	RNA:uterine smooth muscle cell female adult (48 years) and female adult (50 years)
2225	ENCFF360EXL-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AAV/summary/coverage-.w5	384	64	0.3	sum_sqrt	2224	RNA:uterine smooth muscle cell female adult (48 years) and female adult (50 years)
2226	ENCFF470BSF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEC/summary/coverage+.w5	384	64	0.3	sum_sqrt	2227	RNA:GM12878
2227	ENCFF470BSF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEC/summary/coverage-.w5	384	64	0.3	sum_sqrt	2226	RNA:GM12878
2228	ENCFF617ZDV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AED/summary/coverage+.w5	384	64	0.3	sum_sqrt	2229	RNA:GM12878
2229	ENCFF617ZDV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AED/summary/coverage-.w5	384	64	0.3	sum_sqrt	2228	RNA:GM12878
2230	ENCFF993POP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEE/summary/coverage+.w5	384	64	0.3	sum_sqrt	2231	RNA:GM12878
2231	ENCFF993POP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEE/summary/coverage-.w5	384	64	0.3	sum_sqrt	2230	RNA:GM12878
2232	ENCFF678ITA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEF/summary/coverage+.w5	384	64	0.3	sum_sqrt	2233	RNA:GM12878
2233	ENCFF678ITA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEF/summary/coverage-.w5	384	64	0.3	sum_sqrt	2232	RNA:GM12878
2234	ENCFF812WIL	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEG/summary/coverage.w5	384	64	0.3	sum_sqrt	2234	RNA:GM12878
2235	ENCFF142WGV	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEH/summary/coverage.w5	384	64	0.3	sum_sqrt	2235	RNA:GM12878
2236	ENCFF980ZHM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEL/summary/coverage+.w5	384	64	0.3	sum_sqrt	2237	RNA:K562
2237	ENCFF980ZHM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEL/summary/coverage-.w5	384	64	0.3	sum_sqrt	2236	RNA:K562
2238	ENCFF132DVY+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEM/summary/coverage+.w5	384	64	0.3	sum_sqrt	2239	RNA:K562
2239	ENCFF132DVY-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEM/summary/coverage-.w5	384	64	0.3	sum_sqrt	2238	RNA:K562
2240	ENCFF919EXM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEN/summary/coverage+.w5	384	64	0.3	sum_sqrt	2241	RNA:K562
2241	ENCFF919EXM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEN/summary/coverage-.w5	384	64	0.3	sum_sqrt	2240	RNA:K562
2242	ENCFF552CYS+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEO/summary/coverage+.w5	384	64	0.3	sum_sqrt	2243	RNA:K562
2243	ENCFF552CYS-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEO/summary/coverage-.w5	384	64	0.3	sum_sqrt	2242	RNA:K562
2244	ENCFF991BRF	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEP/summary/coverage.w5	384	64	0.3	sum_sqrt	2244	RNA:K562
2245	ENCFF769VLM	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEQ/summary/coverage.w5	384	64	0.3	sum_sqrt	2245	RNA:K562
2246	ENCFF945UHI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEU/summary/coverage+.w5	384	64	0.3	sum_sqrt	2247	RNA:liver tissue female child (6 years) and with nonobstructive coronary artery disease; liver tissue male adult (32 years)
2247	ENCFF945UHI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEU/summary/coverage-.w5	384	64	0.3	sum_sqrt	2246	RNA:liver tissue female child (6 years) and with nonobstructive coronary artery disease; liver tissue male adult (32 years)
2248	ENCFF775XPO+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEV/summary/coverage+.w5	384	64	0.3	sum_sqrt	2249	RNA:urinary bladder tissue female embryo (20 weeks) and female embryo (24 weeks)
2249	ENCFF775XPO-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEV/summary/coverage-.w5	384	64	0.3	sum_sqrt	2248	RNA:urinary bladder tissue female embryo (20 weeks) and female embryo (24 weeks)
2250	ENCFF638TDD+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEW/summary/coverage+.w5	384	64	0.3	sum_sqrt	2251	RNA:cerebellum tissue female embryo (19 weeks) and female embryo (37 weeks)
2251	ENCFF638TDD-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEW/summary/coverage-.w5	384	64	0.3	sum_sqrt	2250	RNA:cerebellum tissue female embryo (19 weeks) and female embryo (37 weeks)
2252	ENCFF355IUO+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEX/summary/coverage+.w5	384	64	0.3	sum_sqrt	2253	RNA:diencephalon tissue female embryo (20 weeks) and male embryo (22 weeks)
2253	ENCFF355IUO-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEX/summary/coverage-.w5	384	64	0.3	sum_sqrt	2252	RNA:diencephalon tissue female embryo (20 weeks) and male embryo (22 weeks)
2254	ENCFF217HQN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEY/summary/coverage+.w5	384	64	0.3	sum_sqrt	2255	RNA:frontal cortex tissue female embryo (20 weeks) and male embryo (22 weeks)
2255	ENCFF217HQN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEY/summary/coverage-.w5	384	64	0.3	sum_sqrt	2254	RNA:frontal cortex tissue female embryo (20 weeks) and male embryo (22 weeks)
2256	ENCFF454SXU+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEZ/summary/coverage+.w5	384	64	0.3	sum_sqrt	2257	RNA:heart tissue female embryo (19 weeks) and female embryo (28 weeks)
2257	ENCFF454SXU-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AEZ/summary/coverage-.w5	384	64	0.3	sum_sqrt	2256	RNA:heart tissue female embryo (19 weeks) and female embryo (28 weeks)
2258	ENCFF367PUX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFA/summary/coverage+.w5	384	64	0.3	sum_sqrt	2259	RNA:metanephros tissue female embryo (20 weeks) and female embryo (24 weeks)
2259	ENCFF367PUX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFA/summary/coverage-.w5	384	64	0.3	sum_sqrt	2258	RNA:metanephros tissue female embryo (20 weeks) and female embryo (24 weeks)
2260	ENCFF630VID+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFB/summary/coverage+.w5	384	64	0.3	sum_sqrt	2261	RNA:liver tissue female embryo (20 weeks) and male embryo (22 weeks)
2261	ENCFF630VID-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFB/summary/coverage-.w5	384	64	0.3	sum_sqrt	2260	RNA:liver tissue female embryo (20 weeks) and male embryo (22 weeks)
2262	ENCFF892OBT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFC/summary/coverage+.w5	384	64	0.3	sum_sqrt	2263	RNA:lung tissue female embryo (20 weeks) and female embryo (24 weeks)
2263	ENCFF892OBT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFC/summary/coverage-.w5	384	64	0.3	sum_sqrt	2262	RNA:lung tissue female embryo (20 weeks) and female embryo (24 weeks)
2264	ENCFF537TSF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFD/summary/coverage+.w5	384	64	0.3	sum_sqrt	2265	RNA:occipital lobe tissue female embryo (20 weeks) and male embryo (22 weeks)
2265	ENCFF537TSF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFD/summary/coverage-.w5	384	64	0.3	sum_sqrt	2264	RNA:occipital lobe tissue female embryo (20 weeks) and male embryo (22 weeks)
2266	ENCFF470OAY+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFE/summary/coverage+.w5	384	64	0.3	sum_sqrt	2267	RNA:parietal lobe tissue female embryo (24 weeks) and male embryo (22 weeks)
2267	ENCFF470OAY-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFE/summary/coverage-.w5	384	64	0.3	sum_sqrt	2266	RNA:parietal lobe tissue female embryo (24 weeks) and male embryo (22 weeks)
2268	ENCFF285OHV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFF/summary/coverage+.w5	384	64	0.3	sum_sqrt	2269	RNA:skeletal muscle tissue tissue female embryo (19 weeks) and male embryo (22 weeks)
2269	ENCFF285OHV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFF/summary/coverage-.w5	384	64	0.3	sum_sqrt	2268	RNA:skeletal muscle tissue tissue female embryo (19 weeks) and male embryo (22 weeks)
2270	ENCFF198TLM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFG/summary/coverage+.w5	384	64	0.3	sum_sqrt	2271	RNA:skin of body tissue female embryo (24 weeks) and male embryo (22 weeks)
2271	ENCFF198TLM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFG/summary/coverage-.w5	384	64	0.3	sum_sqrt	2270	RNA:skin of body tissue female embryo (24 weeks) and male embryo (22 weeks)
2272	ENCFF768YRQ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFH/summary/coverage+.w5	384	64	0.3	sum_sqrt	2273	RNA:spinal cord tissue female embryo (24 weeks) and male embryo (22 weeks)
2273	ENCFF768YRQ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFH/summary/coverage-.w5	384	64	0.3	sum_sqrt	2272	RNA:spinal cord tissue female embryo (24 weeks) and male embryo (22 weeks)
2274	ENCFF718MVN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFI/summary/coverage+.w5	384	64	0.3	sum_sqrt	2275	RNA:stomach tissue female embryo (40 weeks) and male embryo (36 weeks)
2275	ENCFF718MVN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFI/summary/coverage-.w5	384	64	0.3	sum_sqrt	2274	RNA:stomach tissue female embryo (40 weeks) and male embryo (36 weeks)
2276	ENCFF709SZT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFJ/summary/coverage+.w5	384	64	0.3	sum_sqrt	2277	RNA:temporal lobe tissue female embryo (20 weeks) and female embryo (24 weeks)
2277	ENCFF709SZT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFJ/summary/coverage-.w5	384	64	0.3	sum_sqrt	2276	RNA:temporal lobe tissue female embryo (20 weeks) and female embryo (24 weeks)
2278	ENCFF844XCX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFK/summary/coverage+.w5	384	64	0.3	sum_sqrt	2279	RNA:thyroid gland tissue female embryo (37 weeks) and female embryo (40 weeks)
2279	ENCFF844XCX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFK/summary/coverage-.w5	384	64	0.3	sum_sqrt	2278	RNA:thyroid gland tissue female embryo (37 weeks) and female embryo (40 weeks)
2280	ENCFF175KXC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFL/summary/coverage+.w5	384	64	0.3	sum_sqrt	2281	RNA:tongue tissue female embryo (20 weeks) and female embryo (24 weeks)
2281	ENCFF175KXC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFL/summary/coverage-.w5	384	64	0.3	sum_sqrt	2280	RNA:tongue tissue female embryo (20 weeks) and female embryo (24 weeks)
2282	ENCFF604YPC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFM/summary/coverage+.w5	384	64	0.3	sum_sqrt	2283	RNA:umbilical cord tissue male embryo (20 weeks) and male embryo (31 weeks)
2283	ENCFF604YPC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFM/summary/coverage-.w5	384	64	0.3	sum_sqrt	2282	RNA:umbilical cord tissue male embryo (20 weeks) and male embryo (31 weeks)
2284	ENCFF592ZIP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFN/summary/coverage+.w5	384	64	0.3	sum_sqrt	2285	RNA:uterus tissue female embryo (24 weeks) and female embryo (28 weeks)
2285	ENCFF592ZIP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFN/summary/coverage-.w5	384	64	0.3	sum_sqrt	2284	RNA:uterus tissue female embryo (24 weeks) and female embryo (28 weeks)
2286	ENCFF676EVQ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFO/summary/coverage+.w5	384	64	0.3	sum_sqrt	2287	RNA:camera-type eye tissue female embryo (20 weeks) and female embryo (24 weeks)
2287	ENCFF676EVQ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AFO/summary/coverage-.w5	384	64	0.3	sum_sqrt	2286	RNA:camera-type eye tissue female embryo (20 weeks) and female embryo (24 weeks)
2288	ENCFF018EZY+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AHH/summary/coverage+.w5	384	64	0.3	sum_sqrt	2289	RNA:heart tissue male adult (34 years)
2289	ENCFF018EZY-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000AHH/summary/coverage-.w5	384	64	0.3	sum_sqrt	2288	RNA:heart tissue male adult (34 years)
2290	ENCFF549SVZ	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BXX/summary/coverage.w5	384	64	0.3	sum_sqrt	2290	RNA:Jurkat, Clone E6-1
2291	ENCFF263CML	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BXY/summary/coverage.w5	384	64	0.3	sum_sqrt	2291	RNA:A549 treated with 0.1 nM dexamethasone for 1 hour
2292	ENCFF882JUS	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BXZ/summary/coverage.w5	384	64	0.3	sum_sqrt	2292	RNA:Ishikawa treated with 100 nM bisphenol A for 4 hours
2293	ENCFF188RIO	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYA/summary/coverage.w5	384	64	0.3	sum_sqrt	2293	RNA:Ishikawa treated with 0.02% dimethyl sulfoxide for 4 hours
2294	ENCFF165CZI	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYB/summary/coverage.w5	384	64	0.3	sum_sqrt	2294	RNA:Ishikawa treated with 10 nM estradiol for 4 hours
2295	ENCFF755HLM	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYC/summary/coverage.w5	384	64	0.3	sum_sqrt	2295	RNA:Ishikawa treated with 100 nM genistein for 4 hours
2296	ENCFF353TRR	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYD/summary/coverage.w5	384	64	0.3	sum_sqrt	2296	RNA:T47D treated with 100 nM bisphenol A for 4 hours
2297	ENCFF287DGM	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYE/summary/coverage.w5	384	64	0.3	sum_sqrt	2297	RNA:T47D treated with 0.02% dimethyl sulfoxide for 4 hours
2298	ENCFF660UBK	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYF/summary/coverage.w5	384	64	0.3	sum_sqrt	2298	RNA:T47D treated with 10 nM estradiol for 4 hours
2299	ENCFF353MIF	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYG/summary/coverage.w5	384	64	0.3	sum_sqrt	2299	RNA:T47D treated with 100 nM genistein for 4 hours
2300	ENCFF808QXI	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYH/summary/coverage.w5	384	64	0.3	sum_sqrt	2300	RNA:A549 treated with 1 nM dexamethasone for 1 hour
2301	ENCFF181YIA	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYI/summary/coverage.w5	384	64	0.3	sum_sqrt	2301	RNA:A549 treated with 0.5 nM dexamethasone for 1 hour
2302	ENCFF409JEW	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYJ/summary/coverage.w5	384	64	0.3	sum_sqrt	2302	RNA:A549 treated with 5 nM dexamethasone for 1 hour
2303	ENCFF949LLY	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYK/summary/coverage.w5	384	64	0.3	sum_sqrt	2303	RNA:BE2C
2304	ENCFF038WPL	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYL/summary/coverage.w5	384	64	0.3	sum_sqrt	2304	RNA:SK-N-SH
2305	ENCFF142KMX	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYM/summary/coverage.w5	384	64	0.3	sum_sqrt	2305	RNA:Panc1
2306	ENCFF378HTE	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYN/summary/coverage.w5	384	64	0.3	sum_sqrt	2306	RNA:PFSK-1
2307	ENCFF450BGT	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BYO/summary/coverage.w5	384	64	0.3	sum_sqrt	2307	RNA:U-87 MG
2308	ENCFF222BDI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BZU/summary/coverage+.w5	384	64	0.3	sum_sqrt	2309	RNA:H1
2309	ENCFF222BDI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000BZU/summary/coverage-.w5	384	64	0.3	sum_sqrt	2308	RNA:H1
2310	ENCFF516KYO+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COK/summary/coverage+.w5	384	64	0.3	sum_sqrt	2311	RNA:K562 cytosolic fraction
2311	ENCFF516KYO-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COK/summary/coverage-.w5	384	64	0.3	sum_sqrt	2310	RNA:K562 cytosolic fraction
2312	ENCFF575YME+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CON/summary/coverage+.w5	384	64	0.3	sum_sqrt	2313	RNA:A549
2313	ENCFF575YME-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CON/summary/coverage-.w5	384	64	0.3	sum_sqrt	2312	RNA:A549
2314	ENCFF735EPI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COO/summary/coverage+.w5	384	64	0.3	sum_sqrt	2315	RNA:AG04450
2315	ENCFF735EPI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COO/summary/coverage-.w5	384	64	0.3	sum_sqrt	2314	RNA:AG04450
